timestamp_us,node_id,seq_no,rssi_dbm,pdr_percent,delay_ms
1552355696,5,153,-94,100.0,345.0
1552365696,3,153,-65,100.0,533.0
1552848984,9,151,-65,100.0,403.0
1553876984,14,149,-94,100.0,159.0
1554072984,11,150,-94,100.0,
1554715224,8,152,-94,100.0,
1554749984,13,150,-65,100.0,585.0
1559472984,12,150,-65,100.0,326.0
1559605984,10,150,-65,100.0,247.0
1559745984,16,148,-65,100.0,208.0
1559793984,7,152,-65,100.0,61.0
1559808696,4,154,-81,100.0,
1561151984,6,152,-65,100.0,
1561554984,15,148,-65,100.0,225.0
1561769696,2,153,-69,100.0,
1561862696,3,154,-65,100.0,537.0
1563109696,5,154,-94,100.0,356.0
1563609984,9,152,-65,100.0,408.0
1563797984,14,150,-94,100.0,210.0
1564312984,11,151,-94,100.0,
1564858984,13,151,-65,100.0,570.0
1564963984,8,153,-94,100.0,
1569291984,12,151,-65,100.0,359.0
1569375984,16,149,-65,100.0,291.0
1569719984,7,153,-65,100.0,70.0
1570063984,10,151,-65,100.0,251.0
1570458696,4,155,-81,100.0,
1571617984,15,149,-65,100.0,168.0
1571712984,6,153,-65,100.0,
1572436696,3,155,-65,100.0,533.0
1572606696,2,154,-69,100.0,
1573775984,9,153,-65,100.0,367.0
1574140696,5,155,-94,100.0,403.0
1574160984,11,152,-94,100.0,
1574271984,14,151,-94,100.0,153.0
1574932984,13,152,-65,100.0,603.0
1575022984,8,154,-94,100.0,
1579300984,12,152,-65,100.0,309.0
1579380448,16,150,-65,100.0,234.0
1579392184,10,152,-65,100.0,258.0
1580705984,7,154,-65,100.0,104.0
1581015696,4,156,-81,100.0,
1581129984,6,154,-65,100.0,
1582134696,3,156,-65,100.0,550.0
1582164984,15,150,-65,100.0,236.0
1583234696,2,155,-69,100.0,
1584044984,9,154,-65,100.0,390.0
1584148720,13,153,-65,100.0,683.0
1584382984,11,153,-94,100.0,
1584741696,5,156,-94,100.0,338.0
1585040984,8,155,-94,100.0,
1585111984,14,152,-94,100.0,168.0
1589412984,10,153,-65,100.0,275.0
1589596984,12,153,-65,100.0,328.0
1589780984,16,151,-65,100.0,181.0
1590158984,6,155,-65,100.0,
1591124984,7,155,-65,100.0,82.0
1591417696,4,157,-81,100.0,
1591516984,15,151,-65,100.0,179.0
1591555696,3,157,-65,100.0,535.0
1592348696,2,156,-69,100.0,
1593384984,9,155,-65,100.0,382.0
1593564984,13,154,-65,100.0,624.0
1594269696,5,157,-94,100.0,377.0
1594674984,11,154,-94,100.0,
1595655984,14,153,-94,100.0,182.0
1595846984,8,156,-94,100.0,
1598592984,10,154,-65,100.0,232.0
1599669984,16,152,-65,100.0,213.0
1600169984,6,156,-65,100.0,
1600515984,12,154,-65,100.0,340.0
1601121984,7,156,-65,100.0,49.0
1601386984,15,152,-65,100.0,205.0
1601480696,4,158,-81,100.0,
1601784696,2,157,-69,100.0,
1602205696,3,158,-65,100.0,524.0
1604066984,9,156,-65,100.0,537.0
1604123984,13,155,-65,100.0,731.0
1604570696,5,158,-94,100.0,342.0
1604737984,11,155,-94,100.0,
1604954984,14,154,-94,100.0,112.0
1605623984,8,157,-94,100.0,
1607741984,10,155,-65,100.0,206.0
1610161984,16,153,-65,100.0,210.0
1610463984,6,157,-65,100.0,
1610511696,4,159,-81,100.0,
1610751984,12,155,-65,100.0,330.0
1610922696,2,158,-69,100.0,
1611012984,15,153,-65,100.0,305.0
1611057984,7,157,-65,100.0,132.0
1612264696,3,159,-65,100.0,523.0
1613173984,13,156,-65,100.0,603.0
1613476984,9,157,-65,100.0,411.0
1614727984,14,155,-94,100.0,193.0
1614829448,5,159,-94,100.0,375.0
1615539984,11,156,-94,100.0,
1616588984,8,158,-94,100.0,
1617584984,10,156,-65,100.0,277.0
1619592696,4,160,-81,100.0,
1620244984,16,154,-65,100.0,160.0
1620712984,6,158,-65,100.0,
1621056984,15,154,-65,100.0,211.0
1621072984,7,158,-65,100.0,79.0
1621297984,12,156,-65,100.0,276.0
1621743696,2,159,-69,100.0,
1622536696,3,160,-65,100.0,523.0
1623444984,9,158,-65,100.0,411.0
1623732984,13,157,-65,100.0,626.0
1623831696,5,160,-94,100.0,369.0
1624142984,14,156,-94,100.0,183.0
1625592984,11,157,-94,100.0,
1626974224,10,157,-65,100.0,229.0
1627552984,8,159,-94,100.0,
1629737696,4,161,-81,100.0,0.0
1630521984,15,155,-65,100.0,178.0
1630893984,16,155,-65,100.0,177.0
1630939992,7,159,-65,100.0,119.0
1631025696,2,160,-69,100.0,
1631130984,12,157,-65,100.0,314.0
1631402984,6,159,-65,100.0,
1632768696,3,161,-65,100.0,536.0
1632861984,9,159,-65,100.0,374.0
1633889984,13,158,-65,100.0,581.0
1634040696,5,161,-94,100.0,347.0
1634327984,14,157,-94,100.0,202.0
1635028984,11,158,-94,100.0,
1637308984,8,160,-94,100.0,
1637998984,10,158,-65,100.0,272.0
1638968696,4,162,-81,100.0,1.0
1640226984,15,156,-65,100.0,208.0
1640233696,2,161,-69,100.0,
1640555984,7,160,-65,100.0,66.0
1641377984,16,156,-65,100.0,235.0
1641572984,12,158,-65,100.0,318.0
1642268984,6,160,-65,100.0,
1642338224,9,160,-65,100.0,450.0
1642782696,3,162,-65,100.0,532.0
1643357984,13,159,-65,100.0,590.0
1643532696,5,162,-94,100.0,345.0
1644423984,14,158,-94,100.0,204.0
1645731984,11,159,-94,100.0,
1647786224,10,159,-65,100.0,241.0
1647976984,8,161,-94,100.0,
1648769696,4,163,-81,100.0,
1649329984,15,157,-65,100.0,193.0
1650128984,7,161,-65,100.0,63.0
1650591696,2,162,-69,100.0,
1651395984,6,161,-65,100.0,
1651577984,12,159,-65,100.0,339.0
1652099984,16,157,-65,100.0,257.0
1652271696,3,163,-65,100.0,551.0
1653012984,9,161,-65,100.0,417.0
1653136696,5,163,-94,100.0,374.0
1653571984,13,160,-65,100.0,633.0
1654187984,14,159,-94,100.0,192.0
1656522984,11,160,-94,100.0,
1658096696,4,164,-81,100.0,
1658466984,8,162,-94,100.0,
1658741984,10,160,-65,100.0,268.0
1659604984,15,158,-65,100.0,259.0
1659866696,2,163,-69,100.0,
1660651936,7,162,-65,100.0,93.0
1660692984,6,162,-65,100.0,
1661276984,12,160,-65,100.0,298.0
1661908696,3,164,-65,100.0,522.0
1662075984,16,158,-65,100.0,181.0
1662942224,9,162,-65,100.0,409.0
1663479984,13,161,-65,100.0,647.0
1664098696,5,164,-94,100.0,375.0
1664667984,14,160,-94,100.0,162.0
1666505984,11,161,-94,100.0,
1667456696,4,165,-81,100.0,
1668755984,8,163,-94,100.0,
1669224984,10,161,-65,100.0,260.0
1669524984,15,159,-65,100.0,242.0
1670187696,2,164,-69,100.0,
1671207984,6,163,-65,100.0,
1671572984,7,163,-65,100.0,89.0
1671912984,12,161,-65,100.0,291.0
1672240696,3,165,-65,100.0,559.0
1673033984,16,159,-65,100.0,249.0
1673733984,9,163,-65,100.0,392.0
1673938984,14,161,-94,100.0,172.0
1674057696,5,165,-94,100.0,339.0
1674272984,13,162,-65,100.0,629.0
1676276984,11,162,-94,100.0,
1678429696,4,166,-81,100.0,
1678449936,8,164,-94,100.0,
1678985984,10,162,-65,100.0,353.0
1679705984,15,160,-65,100.0,198.0
1680058696,2,165,-69,100.0,
1680329984,6,164,-65,100.0,
1681753984,12,162,-65,100.0,349.0
1681902696,3,166,-65,100.0,554.0
1682260984,7,164,-65,100.0,79.0
1683157984,16,160,-65,100.0,231.0
1684311984,14,162,-94,100.0,126.0
1684447984,9,164,-65,100.0,392.0
1684868696,5,166,-94,100.0,375.0
1685046984,13,163,-65,100.0,576.0
1685985984,11,163,-94,100.0,
1687864696,4,167,-81,100.0,
1688122984,10,163,-65,100.0,224.0
1688227984,8,165,-94,100.0,
1689298984,15,161,-65,100.0,298.0
1689843696,2,166,-69,100.0,
1691311984,6,165,-65,100.0,
1691731696,3,167,-65,100.0,543.0
1691774984,7,165,-65,100.0,44.0
1692096984,12,163,-65,100.0,315.0
1693863984,14,163,-94,100.0,145.0
1694088984,16,161,-65,100.0,320.0
1694224984,9,165,-65,100.0,547.0
1694585696,5,167,-94,100.0,374.0
1694680984,13,164,-65,100.0,571.0
1696318984,11,164,-94,100.0,
1697748696,4,168,-81,100.0,
1698235984,10,164,-65,100.0,247.0
1698642984,8,166,-94,100.0,
1699913984,15,162,-65,100.0,206.0
1700420696,2,167,-69,100.0,
1701958984,7,166,-65,100.0,83.0
1702038696,3,168,-65,100.0,523.0
1702061984,6,166,-65,100.0,
1703076984,12,164,-65,100.0,299.0
1703604984,9,166,-65,100.0,401.0
1703749984,14,164,-94,100.0,131.0
1704212696,5,168,-94,100.0,372.0
1704311984,13,165,-65,100.0,643.0
1704840224,16,162,-65,100.0,202.0
1706604984,11,165,-94,100.0,
1708519696,4,169,-81,100.0,
1708645984,8,167,-94,100.0,
1708665984,10,165,-65,100.0,285.0
1709125984,15,163,-65,100.0,198.0
1711026696,2,168,-69,100.0,
1711763696,3,169,-65,100.0,533.0
1712430984,6,167,-65,100.0,
1712507224,12,165,-65,100.0,293.0
1712907936,7,167,-65,100.0,39.0
1713951696,5,169,-94,100.0,343.0
1714451984,14,165,-94,100.0,143.0
1714654984,9,167,-65,100.0,501.0
1714710984,16,163,-65,100.0,393.0
1714766984,13,166,-65,100.0,725.0
1716533984,11,166,-94,100.0,
1717601696,4,170,-81,100.0,
1718115984,8,168,-94,100.0,
1718191984,10,166,-65,100.0,259.0
1719602984,15,164,-65,100.0,216.0
1720594696,2,169,-69,100.0,
1721873984,6,168,-65,100.0,
1722316984,7,168,-65,100.0,76.0
1722636696,3,170,-65,100.0,554.0
1722832984,12,166,-65,100.0,471.0
1723472696,5,170,-94,100.0,347.0
1723692984,13,167,-65,100.0,592.0
1724488984,16,164,-65,100.0,211.0
1724602984,14,166,-94,100.0,166.0
1725090984,9,168,-65,100.0,430.0
1725792984,11,167,-94,100.0,
1727228696,4,171,-81,100.0,
1728453984,8,169,-94,100.0,
1728820984,10,167,-65,100.0,276.0
1729669696,2,170,-69,100.0,
1730258984,15,165,-65,100.0,186.0
1732003696,3,171,-65,100.0,532.0
1732159984,6,169,-65,100.0,
1733158984,7,169,-65,100.0,81.0
1733426984,13,168,-65,100.0,606.0
1733457448,12,167,-65,100.0,353.0
1733636352,5,171,-94,100.0,368.0
1734262984,9,169,-65,100.0,383.0
1734534984,16,165,-65,100.0,187.0
1735446984,14,167,-94,100.0,151.0
1736130984,11,168,-94,100.0,
1736689696,4,172,-81,100.0,
1738636984,8,170,-94,100.0,
1739025696,2,171,-69,100.0,
1739698984,10,168,-65,100.0,233.0
1740387984,15,166,-65,100.0,238.0
1741744984,6,170,-65,100.0,
1742740984,13,169,-65,100.0,599.0
1742782696,3,172,-65,100.0,568.0
1743055984,7,170,-65,100.0,68.0
1743484224,12,168,-65,100.0,331.0
1744113984,9,170,-65,100.0,374.0
1744314696,5,172,-94,100.0,375.0
1744935984,16,166,-65,100.0,205.0
1744951704,14,168,-94,100.0,251.0
1746663696,4,173,-81,100.0,7.0
1747045984,11,169,-94,100.0,
1748854984,8,171,-94,100.0,
1748896984,10,169,-65,100.0,234.0
1749067696,2,172,-69,100.0,
1749381984,15,167,-65,100.0,205.0
1752151984,6,171,-65,100.0,
1752790984,13,170,-65,100.0,615.0
1752899696,3,173,-65,100.0,545.0
1753204984,12,169,-65,100.0,310.0
1753222984,9,171,-65,100.0,410.0
1753696696,5,173,-94,100.0,369.0
1753901984,7,171,-65,100.0,99.0
1753981984,14,169,-94,100.0,259.0
1754230984,16,167,-65,100.0,191.0
1756404696,4,174,-81,100.0,0.0
1757285984,11,170,-94,100.0,
1758139984,10,170,-65,100.0,281.0
1759321696,2,173,-69,100.0,
1759394984,8,172,-94,100.0,
1759520984,15,168,-65,100.0,134.0
1762418984,9,172,-65,100.0,395.0
1762761696,3,174,-65,100.0,548.0
1762892936,7,172,-65,100.0,49.0
1763135984,6,172,-65,100.0,
1763470984,13,171,-65,100.0,571.0
1763576696,5,174,-94,100.0,363.0
1763844984,16,168,-65,100.0,179.0
1763878984,14,170,-94,100.0,190.0
1763935984,12,170,-65,100.0,346.0
1767201696,4,175,-81,100.0,
1767852984,11,171,-94,100.0,
1767869984,10,171,-65,100.0,216.0
1768585984,8,173,-94,100.0,
1769152984,15,169,-65,100.0,202.0
1769802696,2,174,-69,100.0,
1771790984,9,173,-65,100.0,427.0
1772682984,13,172,-65,100.0,589.0
1773141696,3,175,-65,100.0,560.0
1773234984,7,173,-65,100.0,53.0
1773546984,12,171,-65,100.0,282.0
1773893984,16,169,-65,100.0,198.0
1774015984,6,173,-65,100.0,
1774301696,5,175,-94,100.0,348.0
1774666984,14,171,-94,100.0,156.0
1777217984,11,172,-94,100.0,
1777425984,10,172,-65,100.0,273.0
1777788696,4,176,-81,100.0,
1778849984,8,174,-94,100.0,
1779041984,15,170,-65,100.0,254.0
1779434696,2,175,-69,100.0,
1781193984,9,174,-65,100.0,387.0
1782230984,13,173,-65,100.0,641.0
1783110984,6,174,-65,100.0,
1783216984,7,174,-65,100.0,118.0
1783399984,12,172,-65,100.0,290.0
1783865984,14,172,-94,100.0,199.0
1783871696,3,176,-65,100.0,557.0
1784286696,5,176,-94,100.0,371.0
1784780984,16,170,-65,100.0,169.0
1786702984,11,173,-94,100.0,
1787835984,10,173,-65,100.0,253.0
1788287696,4,177,-81,100.0,11.0
1788739696,2,176,-69,100.0,
1789298984,15,171,-65,100.0,337.0
1789753984,8,175,-94,100.0,
1791487984,9,175,-65,100.0,381.0
1792968128,13,174,-65,100.0,617.0
1793000984,14,173,-94,100.0,137.0
1793035696,3,177,-65,100.0,534.0
1793193984,6,175,-65,100.0,8.0
1793730984,12,173,-65,100.0,282.0
1794040984,7,175,-65,100.0,58.0
1795002984,16,171,-65,100.0,187.0
1795185696,5,177,-94,100.0,377.0
1796969984,11,174,-94,100.0,
1797684984,10,174,-65,100.0,264.0
1797837696,4,178,-81,100.0,5.0
1798535696,2,177,-69,100.0,
1799137984,8,176,-94,100.0,
1799546984,15,172,-65,100.0,219.0
1801746984,9,176,-65,100.0,379.0
1802880984,6,176,-65,100.0,
1802983984,13,175,-65,100.0,705.0
1803015984,14,174,-94,100.0,183.0
1803217696,3,178,-65,100.0,532.0
1803289280,7,176,-65,100.0,69.0
1804578984,12,174,-65,100.0,322.0
1805453696,5,178,-94,100.0,362.0
1805523984,16,172,-65,100.0,170.0
1806554176,11,175,-94,100.0,
1806965696,4,179,-81,100.0,
1807317984,10,175,-65,100.0,255.0
1808183984,8,177,-94,100.0,
1808199696,2,178,-69,100.0,
1809569984,15,173,-65,100.0,161.0
1812125224,9,177,-65,100.0,375.0
1812277984,14,175,-94,100.0,243.0
1812670984,7,177,-65,100.0,56.0
1812823984,13,176,-65,100.0,661.0
1813629696,3,179,-65,100.0,556.0
1813805984,6,177,-65,100.0,
1814741696,5,179,-94,100.0,360.0
1814890984,12,175,-65,100.0,289.0
1815615984,16,173,-65,100.0,212.0
1815897984,11,176,-94,100.0,
1816394696,4,180,-81,100.0,4.0
1817873984,8,178,-94,100.0,
1818115984,10,176,-65,100.0,252.0
1818786984,15,174,-65,100.0,258.0
1818811696,2,179,-69,100.0,
1821651984,14,176,-94,100.0,142.0
1821758984,7,178,-65,100.0,129.0
1822183984,9,178,-65,100.0,394.0
1822996984,6,178,-65,100.0,
1823578984,13,177,-65,100.0,594.0
1823676696,3,180,-65,100.0,538.0
1824215696,5,180,-94,100.0,376.0
1824442984,12,176,-65,100.0,326.0
1825661984,16,174,-65,100.0,218.0
1826423984,11,177,-94,100.0,
1826731696,4,181,-81,100.0,
1828012984,8,179,-94,100.0,
1828663984,15,175,-65,100.0,212.0
1828988984,10,177,-65,100.0,242.0
1829007696,2,180,-69,100.0,
1832203224,14,177,-94,100.0,117.0
1832488984,7,179,-65,100.0,68.0
1832738984,9,179,-65,100.0,370.0
1833239984,6,179,-65,100.0,
1833418984,13,178,-65,100.0,614.0
1833735696,5,181,-94,100.0,351.0
1833810984,12,177,-65,100.0,337.0
1833825696,3,181,-65,100.0,589.0
1835267984,16,175,-65,100.0,212.0
1836635280,11,178,-94,100.0,
1837179696,4,182,-81,100.0,8.0
1837197984,8,180,-94,100.0,
1838971696,2,181,-69,100.0,
1839478984,15,176,-65,100.0,216.0
1839938984,10,178,-65,100.0,262.0
1842400984,14,178,-94,100.0,197.0
1842662984,7,180,-65,100.0,59.0
1843192984,9,180,-65,100.0,403.0
1843235696,5,182,-94,100.0,345.0
1843473984,6,180,-65,100.0,
1844096696,3,182,-65,100.0,559.0
1844197984,13,179,-65,100.0,622.0
1844379984,12,178,-65,100.0,353.0
1844562984,16,176,-65,100.0,305.0
1846552984,8,181,-94,100.0,
1847472984,11,179,-94,100.0,
1847774696,4,183,-81,100.0,
1848301696,2,182,-69,100.0,
1850434984,15,177,-65,100.0,244.0
1850501984,10,179,-65,100.0,314.0
1851815984,14,179,-94,100.0,173.0
1852369984,7,181,-65,100.0,45.0
1853692696,5,183,-94,100.0,370.0
1854137984,6,181,-65,100.0,
1854188984,9,181,-65,100.0,461.0
1854343936,16,177,-65,100.0,282.0
1854449984,12,179,-65,100.0,466.0
1854460984,13,180,-65,100.0,628.0
1854466680,3,183,-65,100.0,529.0
1856594984,8,182,-94,100.0,
1857006984,11,180,-94,100.0,
1857868696,2,183,-69,100.0,
1858586696,4,184,-81,100.0,
1859861984,15,178,-65,100.0,194.0
1860359984,10,180,-65,100.0,255.0
1861754984,7,182,-65,100.0,72.0
1861892984,14,180,-94,100.0,140.0
1863248984,6,182,-65,100.0,
1863435984,9,182,-65,100.0,451.0
1863977984,16,178,-65,100.0,200.0
1863980680,5,184,-94,100.0,376.0
1864265984,13,181,-65,100.0,606.0
1864961696,3,184,-65,100.0,552.0
1865035984,12,180,-65,100.0,325.0
1866798984,8,183,-94,100.0,
1867559984,11,181,-94,100.0,
1867805696,4,185,-81,100.0,
1868795696,2,184,-69,100.0,
1870380984,10,181,-65,100.0,228.0
1870546984,15,179,-65,100.0,186.0
1871363984,7,183,-65,100.0,79.0
1872910984,14,181,-94,100.0,188.0
1873258984,9,183,-65,100.0,382.0
1873932984,6,183,-65,100.0,
1874402984,16,179,-65,100.0,204.0
1874602696,3,185,-65,100.0,526.0
1874772984,13,182,-65,100.0,618.0
1874900696,5,185,-94,100.0,373.0
1875953984,12,181,-65,100.0,291.0
1876962696,4,186,-81,100.0,
1877605984,8,184,-94,100.0,
1877778984,11,182,-94,100.0,
1877897696,2,185,-69,100.0,
1879990984,15,180,-65,100.0,261.0
1880759984,10,182,-65,100.0,257.0
1880964984,7,184,-65,100.0,82.0
1882055984,14,182,-94,100.0,196.0
1883952984,9,184,-65,100.0,394.0
1884324984,6,184,-65,100.0,
1884416696,5,186,-94,100.0,428.0
1884650936,3,186,-65,100.0,539.0
1884665984,13,183,-65,100.0,578.0
1885285984,16,180,-65,100.0,174.0
1885991696,4,187,-81,100.0,2.0
1886206984,12,182,-65,100.0,318.0
1887759984,11,183,-94,100.0,
1888185984,8,185,-94,100.0,
1888544696,2,186,-69,100.0,
1890688984,15,181,-65,100.0,203.0
1890801984,10,183,-65,100.0,271.0
1890982984,7,185,-65,100.0,110.0
1892680224,14,183,-94,100.0,111.0
1893657984,9,185,-65,100.0,417.0
1893752696,3,187,-65,100.0,522.0
1893842984,13,184,-65,100.0,608.0
1893903736,6,185,-65,100.0,
1894474696,5,187,-94,100.0,345.0
1895216984,16,181,-65,100.0,259.0
1896077696,4,188,-81,100.0,2.0
1896659984,12,183,-65,100.0,344.0
1896947984,11,184,-94,100.0,
1897759984,8,186,-94,100.0,
1898362696,2,187,-69,100.0,
1900105984,7,186,-65,100.0,56.0
1900650984,10,184,-65,100.0,229.0
1900969224,15,182,-65,100.0,173.0
1903527984,14,184,-94,100.0,131.0
1903686696,3,188,-65,100.0,545.0
1904094984,9,186,-65,100.0,412.0
1904164984,13,185,-65,100.0,618.0
1904337640,6,186,-65,100.0,
1904683696,5,188,-94,100.0,363.0
1905314984,16,182,-65,100.0,200.0
1906591984,12,184,-65,100.0,337.0
1906835696,4,189,-81,100.0,
1907003984,11,185,-94,100.0,
1907524696,2,188,-69,100.0,
1908665984,8,187,-94,100.0,
1910056984,15,183,-65,100.0,192.0
1910270984,7,187,-65,100.0,105.0
1910435984,10,185,-65,100.0,277.0
1912882696,3,189,-65,100.0,543.0
1913662984,6,187,-65,100.0,
1913690984,14,185,-94,100.0,210.0
1914476224,13,186,-65,100.0,602.0
1914698696,5,189,-94,100.0,344.0
1914820984,9,187,-65,100.0,395.0
1915747984,16,183,-65,100.0,255.0
1916614984,12,185,-65,100.0,324.0
1916855696,2,189,-69,100.0,
1917290696,4,190,-81,100.0,
1917889984,11,186,-94,100.0,
1919319984,7,188,-65,100.0,72.0
1919383984,8,188,-94,100.0,
1920894984,15,184,-65,100.0,223.0
1921326984,10,186,-65,100.0,269.0
1922882696,3,190,-65,100.0,558.0
1923538984,6,188,-65,100.0,
1923937984,14,186,-94,100.0,232.0
1924165984,9,188,-65,100.0,436.0
1924780984,13,187,-65,100.0,586.0
1925053984,16,184,-65,100.0,286.0
1925652696,5,190,-94,100.0,363.0
1926833696,2,190,-69,100.0,
1926862984,12,186,-65,100.0,317.0
1928121696,4,191,-81,100.0,
1928444984,11,187,-94,100.0,
1928483192,8,189,-94,100.0,
1929448984,7,189,-65,100.0,59.0
1929849984,15,185,-65,100.0,134.0
1931797984,10,187,-65,100.0,231.0
1932123696,3,191,-65,100.0,532.0
1932656936,6,189,-65,100.0,
1933098984,14,187,-94,100.0,173.0
1934919696,5,191,-94,100.0,378.0
1935006984,9,189,-65,100.0,477.0
1935174984,13,188,-65,100.0,573.0
1935480984,16,185,-65,100.0,214.0
1936160696,2,191,-69,100.0,
1937136984,12,187,-65,100.0,313.0
1937160696,4,192,-81,100.0,15.0
1937784984,11,188,-94,100.0,
1938221984,8,190,-94,100.0,
1938995984,7,190,-65,100.0,81.0
1939022984,15,186,-65,100.0,193.0
1942591984,10,188,-65,100.0,238.0
1942658984,6,190,-65,100.0,
1942882696,3,192,-65,100.0,533.0
1943722984,14,188,-94,100.0,197.0
1944075696,5,192,-94,100.0,344.0
1945395984,9,190,-65,100.0,384.0
1945545984,13,189,-65,100.0,611.0
1945625984,16,186,-65,100.0,209.0
1946198984,12,188,-65,100.0,292.0
1946761696,2,192,-69,100.0,
1946901696,4,193,-81,100.0,
1947660984,8,191,-94,100.0,
1948432984,15,187,-65,100.0,216.0
1948625984,11,189,-94,100.0,
1949653984,7,191,-65,100.0,64.0
1952004696,3,193,-65,100.0,560.0
1952862984,6,191,-65,100.0,
1953097984,14,189,-94,100.0,156.0
1953310984,10,189,-65,100.0,239.0
1953379696,5,193,-94,100.0,355.0
1954797984,16,187,-65,100.0,241.0
1954996984,9,191,-65,100.0,379.0
1955772984,12,189,-65,100.0,340.0
1955844696,2,193,-69,100.0,
1955999984,13,190,-65,100.0,587.0
1956050696,4,194,-81,100.0,
1957638984,15,188,-65,100.0,197.0
1958194984,8,192,-94,100.0,
1958661984,11,190,-94,100.0,
1959223984,7,192,-65,100.0,40.0
1961578696,3,194,-65,100.0,554.0
1962619984,14,190,-94,100.0,126.0
1963005696,5,194,-94,100.0,377.0
1963699984,6,192,-65,100.0,
1964158984,10,190,-65,100.0,292.0
1964863984,9,192,-65,100.0,414.0
1965431696,4,195,-81,100.0,
1965562984,16,188,-65,100.0,240.0
1965677984,13,191,-65,100.0,576.0
1965749696,2,194,-69,100.0,
1966486984,12,190,-65,100.0,348.0
1966903984,15,189,-65,100.0,214.0
1967906984,11,191,-94,100.0,
1968289984,8,193,-94,100.0,
1969827984,7,193,-65,100.0,84.0
1970661696,3,195,-65,100.0,547.0
1971964984,14,191,-94,100.0,200.0
1972917696,5,195,-94,100.0,405.0
1972942984,6,193,-65,100.0,
1974284984,10,191,-65,100.0,260.0
1974304984,9,193,-65,100.0,419.0
1974675696,4,196,-81,100.0,2.0
1975067984,16,189,-65,100.0,244.0
1976510696,2,195,-69,100.0,
1976729984,13,192,-65,100.0,647.0
1977147984,15,190,-65,100.0,214.0
1977285224,12,191,-65,100.0,336.0
1978240840,8,194,-94,100.0,
1978304984,11,192,-94,100.0,
1980739984,7,194,-65,100.0,65.0
1980863696,3,196,-65,100.0,527.0
1980971984,14,192,-94,100.0,195.0
1981930984,6,194,-65,100.0,
1983151696,5,196,-94,100.0,375.0
1983873984,9,194,-65,100.0,427.0
1984291984,16,190,-65,100.0,210.0
1984641984,10,192,-65,100.0,263.0
1985254696,4,197,-81,100.0,
1986200984,15,191,-65,100.0,220.0
1986830984,12,192,-65,100.0,318.0
1986996984,13,193,-65,100.0,568.0
1987492696,2,196,-69,100.0,
1988169984,11,193,-94,100.0,
1988316936,8,195,-94,100.0,
1991305696,3,197,-65,100.0,522.0
1991689984,14,193,-94,100.0,144.0
1991729984,7,195,-65,100.0,86.0
1992518984,6,195,-65,100.0,
1992944696,5,197,-94,100.0,369.0
1994260984,16,191,-65,100.0,173.0
1994635984,9,195,-65,100.0,394.0
1994999984,10,193,-65,100.0,236.0
1995187696,4,198,-81,100.0,
1995206984,15,192,-65,100.0,204.0
1996562984,12,193,-65,100.0,267.0
1996759696,2,197,-69,100.0,
1997210984,13,194,-65,100.0,582.0
1997873984,8,196,-94,100.0,
1998209984,11,194,-94,100.0,
2001476696,3,198,-65,100.0,527.0
2001983984,7,196,-65,100.0,57.0
2002132984,14,194,-94,100.0,257.0
2002324696,5,198,-94,100.0,341.0
2003325984,6,196,-65,100.0,
2004811696,4,199,-81,100.0,6.0
2005004984,16,192,-65,100.0,182.0
2005090984,9,196,-65,100.0,388.0
2005708984,10,194,-65,100.0,240.0
2005893984,15,193,-65,100.0,233.0
2006674984,12,194,-65,100.0,353.0
2007396696,2,198,-69,100.0,
2007730984,13,195,-65,100.0,608.0
2008434984,8,197,-94,100.0,
2009165984,11,195,-94,100.0,
2011684696,3,199,-65,100.0,544.0
2011824984,14,195,-94,100.0,155.0
2011879984,7,197,-65,100.0,85.0
2012803696,5,199,-94,100.0,369.0
2013479984,6,197,-65,100.0,
2014764984,10,195,-65,100.0,258.0
2015041984,16,193,-65,100.0,218.0
2015389984,9,197,-65,100.0,410.0
2015465696,4,200,-81,100.0,
2015587984,15,194,-65,100.0,397.0
2016529696,2,199,-69,100.0,
2016964984,12,195,-65,100.0,290.0
2017788984,13,196,-65,100.0,575.0
2017815984,8,198,-94,100.0,
2018895984,11,196,-94,100.0,
2021048224,14,196,-94,100.0,154.0
2021498984,7,198,-65,100.0,78.0
2021962696,3,200,-65,100.0,541.0
2023769696,5,200,-94,100.0,366.0
2024178984,6,198,-65,100.0,
2024835984,10,196,-65,100.0,235.0
2025454984,16,194,-65,100.0,222.0
2025726984,9,198,-65,100.0,409.0
2025857696,4,201,-81,100.0,7.0
2026321984,15,195,-65,100.0,217.0
2026328696,2,200,-69,100.0,
2026751984,12,196,-65,100.0,319.0
2028114984,13,197,-65,100.0,603.0
2028479984,8,199,-94,100.0,
2029906984,11,197,-94,100.0,
2031224984,14,197,-94,100.0,175.0
2031848984,7,199,-65,100.0,60.0
2032537696,3,201,-65,100.0,522.0
2034003696,5,201,-94,100.0,371.0
2035102984,6,199,-65,100.0,
2035439224,10,197,-65,100.0,257.0
2035532696,2,201,-69,100.0,
2035633984,9,199,-65,100.0,400.0
2035862984,15,196,-65,100.0,263.0
2035916696,4,202,-81,100.0,
2036220984,12,197,-65,100.0,282.0
2036307736,16,195,-65,100.0,201.0
2037786984,8,200,-94,100.0,
2038564984,13,198,-65,100.0,574.0
2040239984,11,198,-94,100.0,
2041012984,14,198,-94,100.0,166.0
2041455984,7,200,-65,100.0,85.0
