run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,pdr_window_mean,delay_avg_ms_mean,rssi_avg_mean,etx_mean,radio_tx_percent_mean,energy_estimated_mj_mean,energy_radio_tx_mj_mean
run_2493_cfg_831_seed_3_mrhof,3,12,18,5,50.0,12,10,MRHOF,627,100.0,110.20574162679426,-69.27272727272727,1.014481658692185,0.1711448165869218,3473.568715062201,5.360255655502392
run_2494_cfg_832_seed_1_of0,1,12,18,5,50.0,12,10,OF0,627,99.94151515151516,109.7097288676236,-68.53907496012759,1.0129824561403509,0.1715188462777091,3473.56777249378,5.371970434449761
run_2495_cfg_832_seed_2_of0,2,12,18,5,50.0,12,10,OF0,627,99.96810207336524,109.5023923444976,-68.23125996810208,1.016714513556619,0.1721661064649454,3473.566141420096,5.392242350239234
run_2496_cfg_832_seed_3_of0,3,12,18,5,50.0,12,10,OF0,627,100.0,110.31738437001594,-69.77511961722487,1.016842105263158,0.1719062843423467,3473.5667961645936,5.384104811483254
run_2497_cfg_833_seed_1_of0,1,12,18,5,50.0,12,20,OF0,627,100.0,108.18022328548643,-68.07336523125997,1.0088995215311003,0.0932116080423051,3473.76510674067,2.919387651674641
run_2498_cfg_833_seed_2_of0,2,12,18,5,50.0,12,20,OF0,627,100.0,109.24242424242424,-68.88357256778309,1.02311004784689,0.0942768114967614,3473.762422438278,2.95274969569378
run_2499_cfg_833_seed_3_of0,3,12,18,5,50.0,12,20,OF0,627,100.0,108.27751196172248,-69.17862838915471,1.0142105263157897,0.0933354983869657,3473.764794533972,2.9232679349282296
run_2500_cfg_834_seed_1_of0,1,12,18,5,50.0,16,5,OF0,855,99.88304093567253,160.4327485380117,-71.34619883040936,1.0710760233918128,0.4680239831484942,3472.820878992281,14.658513145263155
run_2501_cfg_834_seed_2_of0,2,12,18,5,50.0,16,5,OF0,855,99.94126315789474,158.30292397660818,-70.31812865497076,1.0602573099415205,0.4625235079635198,3472.834235166316,14.486232875789472
run_2502_cfg_834_seed_3_of0,3,12,18,5,50.0,16,5,OF0,855,99.94336842105264,160.07719298245615,-72.35906432748538,1.0538362573099416,0.4695401968668971,3472.8167587480702,14.705998416842103
run_2503_cfg_835_seed_1_mrhof,1,12,18,5,50.0,16,10,MRHOF,855,99.96100584795322,149.81169590643276,-71.72748538011696,1.0318947368421052,0.2489227704524031,3473.3727146049127,7.796261338947368
run_2504_cfg_835_seed_2_mrhof,2,12,18,5,50.0,16,10,MRHOF,855,99.98050292397662,149.98362573099416,-72.13333333333334,1.0338362573099416,0.2509933199790863,3473.367496819649,7.861110955789472
run_2505_cfg_835_seed_3_mrhof,3,12,18,5,50.0,16,10,MRHOF,855,99.89083040935672,150.3216374269006,-71.95204678362573,1.0319181286549708,0.2483609807468842,3473.374130324211,7.778665970526315
run_2506_cfg_836_seed_1_of0,1,12,18,5,50.0,16,10,OF0,855,99.9766081871345,149.3953216374269,-70.98947368421052,1.025076023391813,0.2486804139378988,3473.3733253782457,7.788670298947368
run_2507_cfg_836_seed_2_of0,2,12,18,5,50.0,16,10,OF0,855,99.953216374269,150.66783625730994,-72.7345029239766,1.0376608187134504,0.251390094414777,3473.366496954386,7.873537852631578
run_2508_cfg_836_seed_3_of0,3,12,18,5,50.0,16,10,OF0,855,100.0,149.49941520467837,-72.46666666666667,1.0278245614035086,0.2502563072721635,3473.3693540940358,7.838027688421052
run_2509_cfg_837_seed_1_mrhof,1,12,18,5,50.0,16,20,MRHOF,855,99.96100584795322,147.04327485380117,-72.86666666666666,1.033906432748538,0.134183874614736,3473.6618566343864,4.202638972631579
run_2510_cfg_837_seed_2_mrhof,2,12,18,5,50.0,16,20,MRHOF,855,100.0,146.1497076023392,-70.6280701754386,1.0353567251461988,0.1353805180500429,3473.6588410835093,4.240117962105263
run_2511_cfg_837_seed_3_mrhof,3,12,18,5,50.0,16,20,MRHOF,855,99.92201169590643,144.96959064327484,-72.13333333333334,1.0192280701754386,0.132355630418103,3473.666463803509,4.145378442105263
run_2512_cfg_838_seed_1_of0,1,12,18,5,50.0,16,20,OF0,855,100.0,145.67134502923977,-71.80350877192983,1.0254970760233917,0.134000794740421,3473.6623179957896,4.196904909473684
run_2513_cfg_838_seed_2_of0,2,12,18,5,50.0,16,20,OF0,855,99.96100584795322,145.3918128654971,-70.76842105263158,1.0256023391812863,0.1342640407693486,3473.661654602105,4.205149945263157
run_2514_cfg_838_seed_3_of0,3,12,18,5,50.0,16,20,OF0,855,99.96100584795322,146.65380116959065,-72.35438596491228,1.027953216374269,0.1336744951267056,3473.663140272281,4.186685187368421
run_2524_cfg_842_seed_1_mrhof,1,12,18,5,60.0,12,5,MRHOF,627,99.9695374800638,97.622009569378,-73.45454545454545,1.0158213716108453,0.2541814352420936,3473.359462782776,7.960962556937798
run_2525_cfg_842_seed_2_mrhof,2,12,18,5,60.0,12,5,MRHOF,627,99.90574162679428,97.725677830941,-68.0909090909091,1.017049441786284,0.2551996808910042,3473.356896803828,7.992854009569378
run_2526_cfg_842_seed_3_mrhof,3,12,18,5,60.0,12,5,MRHOF,627,99.92025518341308,97.05422647527912,-64.45454545454545,1.0179744816586922,0.2549865390264449,3473.357433921531,7.986178403827751
run_2527_cfg_843_seed_1_of0,1,12,18,5,60.0,12,5,OF0,627,99.9695374800638,98.34928229665071,-69.51515151515152,1.0193939393939393,0.2553012221100436,3473.356640918661,7.996034296650717
run_2528_cfg_843_seed_2_of0,2,12,18,5,60.0,12,5,OF0,627,99.96810207336524,96.68102073365232,-70.1945773524721,1.0136363636363637,0.2543369666043633,3473.359070836364,7.9658338909090896
run_2529_cfg_843_seed_3_of0,3,12,18,5,60.0,12,5,OF0,627,99.92025518341308,96.76076555023924,-67.2950558213716,1.0124720893141947,0.2544846145667198,3473.358698771292,7.970458128229665
run_2530_cfg_844_seed_1_mrhof,1,12,18,5,60.0,12,10,MRHOF,627,100.0,94.79904306220097,-70.63636363636364,1.009122807017544,0.1415498903489372,3473.6432942545457,4.433342836363636
run_2531_cfg_844_seed_2_mrhof,2,12,18,5,60.0,12,10,MRHOF,627,100.0,93.9011164274322,-64.45454545454545,1.0078947368421054,0.1412329399255715,3473.6440929913883,4.423415678468899
run_2532_cfg_844_seed_3_mrhof,3,12,18,5,60.0,12,10,MRHOF,627,100.0,94.50558213716108,-65.9090909090909,1.00792663476874,0.1413508133971291,3473.64379595024,4.427107475598086
run_2533_cfg_845_seed_1_of0,1,12,18,5,60.0,12,20,OF0,627,99.94682615629984,93.1738437001595,-67.65709728867624,1.0112121212121212,0.0779828601807549,3473.8034831923446,2.4424231808612435
run_2534_cfg_845_seed_2_of0,2,12,18,5,60.0,12,20,OF0,627,100.0,93.03827751196172,-67.89154704944178,1.0139074960127592,0.0781417096597828,3473.8030828861247,2.4473984153110044
run_2535_cfg_845_seed_3_of0,3,12,18,5,60.0,12,20,OF0,627,100.0,92.77511961722487,-68.25837320574162,1.0124561403508774,0.0783111961722488,3473.802655785646,2.4527066641148325
run_2536_cfg_846_seed_1_mrhof,1,12,18,5,60.0,16,5,MRHOF,855,99.90853801169592,126.48187134502923,-72.06666666666666,1.034280701754386,0.3505943041441651,3473.11650234386,10.980613726315788
run_2537_cfg_846_seed_2_mrhof,2,12,18,5,60.0,16,5,MRHOF,855,99.86175438596491,125.80233918128656,-71.25029239766081,1.0358011695906433,0.3516995782671918,3473.113717041404,11.015231056842104
run_2538_cfg_846_seed_3_mrhof,3,12,18,5,60.0,16,5,MRHOF,855,99.882783625731,126.7719298245614,-65.66783625730994,1.03506432748538,0.3507651104927531,3473.116071910176,10.985963402105265
run_2539_cfg_847_seed_1_of0,1,12,18,5,60.0,16,5,OF0,855,99.86044444444444,127.4608187134503,-71.24912280701754,1.0342456140350875,0.3523233209839626,3473.112145229474,11.03476643368421
run_2540_cfg_847_seed_2_of0,2,12,18,5,60.0,16,5,OF0,855,99.93087719298244,125.32748538011695,-70.97076023391813,1.028187134502924,0.3496337070564508,3473.1193652968423,10.950532362105262
run_2541_cfg_847_seed_3_of0,3,12,18,5,60.0,16,5,OF0,855,99.90617543859648,127.30760233918129,-68.4888888888889,1.0347602339181288,0.3527845480682779,3473.110982944562,11.04921197473684
run_2542_cfg_848_seed_1_mrhof,1,12,18,5,60.0,16,20,MRHOF,855,99.92201169590643,121.46198830409357,-69.26666666666667,1.022549707602339,0.105140048783103,3473.7350470624565,3.292986509473684
run_2543_cfg_848_seed_2_mrhof,2,12,18,5,60.0,16,20,MRHOF,855,99.96100584795322,118.94035087719298,-70.26666666666667,1.0144912280701754,0.1049976985461192,3473.7354058161404,3.2885277136842106
run_2544_cfg_848_seed_3_mrhof,3,12,18,5,60.0,16,20,MRHOF,855,100.0,119.15789473684212,-68.25497076023392,1.0220350877192983,0.1050871421736344,3473.735180401404,3.2913292968421053
run_2545_cfg_849_seed_1_of0,1,12,18,5,60.0,16,20,OF0,855,100.0,119.84795321637426,-70.54736842105264,1.0198479532163742,0.1054578091405806,3473.734246321404,3.302938576842105
run_2546_cfg_849_seed_2_of0,2,12,18,5,60.0,16,20,OF0,855,99.96100584795322,117.9766081871345,-70.33684210526316,1.014573099415205,0.1048937203675499,3473.7356678175443,3.2852714105263154
run_2547_cfg_849_seed_3_of0,3,12,18,5,60.0,16,20,OF0,855,100.0,120.09590643274854,-70.84795321637426,1.0178245614035089,0.1048863436486149,3473.735686405614,3.285040387368421
run_2557_cfg_853_seed_1_of0,1,12,18,10,40.0,12,5,OF0,627,99.96810207336524,141.25039872408294,-73.50398724082935,1.035837320574163,0.4047572423343555,3472.980011766508,12.676996616267942
run_2558_cfg_853_seed_2_of0,2,12,18,10,40.0,12,5,OF0,627,99.93620414673046,141.10845295055822,-73.41148325358851,1.0441786283891548,0.4068314749598218,3472.974784688996,12.741961722488035
run_2559_cfg_853_seed_3_of0,3,12,18,10,40.0,12,5,OF0,627,99.96452950558214,141.45454545454547,-73.31738437001594,1.0405901116427434,0.4072053614430358,3472.97366609378,12.753669841148325
run_2560_cfg_854_seed_1_mrhof,1,12,18,10,40.0,12,10,MRHOF,627,99.96810207336524,136.8213716108453,-73.27272727272727,1.0234130781499202,0.2209330526478569,3473.443248696651,6.919623341626794
run_2561_cfg_854_seed_2_mrhof,2,12,18,10,40.0,12,10,MRHOF,627,99.96810207336524,135.8133971291866,-73.27272727272727,1.0213875598086124,0.2205762862536885,3473.4443597205745,6.908450044019139
run_2562_cfg_854_seed_3_mrhof,3,12,18,10,40.0,12,10,MRHOF,627,99.96810207336524,135.65869218500796,-73.63636363636364,1.0216267942583732,0.219979021714448,3473.4456528918663,6.889742629665071
run_2563_cfg_855_seed_1_of0,1,12,18,10,40.0,12,10,OF0,627,100.0,136.08931419457736,-73.33492822966507,1.0285326953748006,0.2212466152559662,3473.442458533972,6.929443934928229
run_2564_cfg_855_seed_2_of0,2,12,18,10,40.0,12,10,OF0,627,100.0,135.6395534290271,-73.37958532695374,1.0210207336523125,0.2209179146585768,3473.443286851675,6.919149129186603
run_2565_cfg_855_seed_3_of0,3,12,18,10,40.0,12,10,OF0,627,99.96810207336524,135.9043062200957,-73.59011164274322,1.0255821371610845,0.221015441773576,3473.4430410411487,6.922204202870812
run_2566_cfg_856_seed_1_of0,1,12,18,10,40.0,12,20,OF0,627,99.94682615629984,135.72886762360446,-73.4274322169059,1.0219457735247208,0.1186793616669501,3473.700928007656,3.717037619138756
run_2567_cfg_856_seed_2_of0,2,12,18,10,40.0,12,20,OF0,627,100.0,134.207336523126,-73.32057416267942,1.021834130781499,0.118389928906891,3473.7016573473684,3.707972968421052
run_2568_cfg_856_seed_3_of0,3,12,18,10,40.0,12,20,OF0,627,99.94682615629984,133.82296650717703,-73.57894736842105,1.028548644338118,0.1183693323258165,3473.7017092746414,3.707327586602871
run_2569_cfg_857_seed_1_of0,1,12,18,10,40.0,16,5,OF0,855,99.8019649122807,187.319298245614,-76.78479532163743,1.0980584795321635,0.557773921623316,3472.594615534036,17.469479848421052
run_2570_cfg_857_seed_2_of0,2,12,18,10,40.0,16,5,OF0,854,99.52614754098362,189.47775175644028,-76.7576112412178,1.1008899297423886,0.5730338486618427,3472.5557245405157,17.94741573583138
run_2571_cfg_857_seed_3_of0,3,12,18,10,40.0,16,5,OF0,855,99.8022222222222,193.9625730994152,-76.94035087719298,1.1090058479532163,0.5801831508694397,3472.5379384421058,18.17133650526316
run_2572_cfg_858_seed_1_mrhof,1,12,18,10,40.0,16,10,MRHOF,855,99.95711111111112,174.70643274853802,-76.93333333333334,1.054654970760234,0.2944647372295904,3473.257948833684,9.222635924210524
run_2573_cfg_858_seed_2_mrhof,2,12,18,10,40.0,16,10,MRHOF,855,100.0,174.11228070175437,-76.6,1.0443508771929824,0.29427246901659,3473.258433381053,9.216613692631578
run_2574_cfg_858_seed_3_mrhof,3,12,18,10,40.0,16,10,MRHOF,855,99.91032748538012,174.97309941520467,-76.86666666666666,1.0495204678362573,0.2943619128778399,3473.258207966316,9.219415275789473
run_2575_cfg_859_seed_1_of0,1,12,18,10,40.0,16,10,OF0,855,99.82844444444446,175.16725146198831,-77.15789473684211,1.0513567251461988,0.2947321528867936,3473.257274947369,9.231011368421052
run_2576_cfg_859_seed_2_of0,2,12,18,10,40.0,16,10,OF0,855,99.96100584795322,173.91812865497076,-76.97309941520467,1.0592748538011696,0.2956345716675533,3473.25500087579,9.259274829473684
run_2577_cfg_859_seed_3_of0,3,12,18,10,40.0,16,10,OF0,855,99.87719298245614,174.11812865497075,-77.13216374269005,1.048654970760234,0.2943887437501999,3473.2581403733334,9.22025536
run_2578_cfg_860_seed_1_mrhof,1,12,18,10,40.0,16,20,MRHOF,855,100.0,170.02105263157895,-76.6,1.034748538011696,0.1557538202491346,3473.607500401404,4.878209296842106
run_2579_cfg_860_seed_2_mrhof,2,12,18,10,40.0,16,20,MRHOF,855,100.0,170.07251461988304,-76.6,1.0354736842105263,0.155558703733342,3473.607992061755,4.872098661052632
run_2580_cfg_860_seed_3_mrhof,3,12,18,10,40.0,16,20,MRHOF,855,99.96100584795322,169.12280701754386,-77.2,1.0425497076023391,0.1553233986541887,3473.6085850329832,4.864728875789473
run_2581_cfg_861_seed_1_of0,1,12,18,10,40.0,16,20,OF0,855,99.96100584795322,169.85614035087718,-76.92865497076023,1.027625730994152,0.1556158902578445,3473.6078479550883,4.873889701052631
run_2582_cfg_861_seed_2_of0,2,12,18,10,40.0,16,20,OF0,855,100.0,170.1345029239766,-76.82690058479533,1.0355906432748538,0.156738070411532,3473.605020053334,4.909036479999999
run_2583_cfg_861_seed_3_of0,3,12,18,10,40.0,16,20,OF0,855,99.88301754385964,169.70643274853802,-77.03391812865497,1.0433216374269003,0.1569220291731894,3473.604556491229,4.914797894736841
run_2599_cfg_867_seed_1_mrhof,1,12,18,10,50.0,12,5,MRHOF,627,99.93763955342902,112.90271132376397,-68.0909090909091,1.0221212121212122,0.3116861101895,3473.214680195216,9.76201008229665
run_2600_cfg_867_seed_2_mrhof,2,12,18,10,50.0,12,5,MRHOF,627,99.98405103668262,113.55502392344498,-70.0,1.0325837320574165,0.3146309269227342,3473.2071300822968,9.854240405741626
run_2601_cfg_867_seed_3_mrhof,3,12,18,10,50.0,12,5,MRHOF,627,99.95215311004785,113.03987240829346,-70.9090909090909,1.0283572567783097,0.312622966211204,3473.2121901244022,9.791351311004783
run_2602_cfg_868_seed_1_of0,1,12,18,10,50.0,12,5,OF0,627,99.92169059011164,113.94098883572568,-70.22488038277513,1.0248006379585326,0.3130626862830879,3473.211082021053,9.805123452631578
run_2603_cfg_868_seed_2_of0,2,12,18,10,50.0,12,5,OF0,627,99.96810207336524,113.1738437001595,-68.46251993620415,1.02585326953748,0.3133649536884076,3473.2103203674646,9.814589718660288
run_2604_cfg_868_seed_3_of0,3,12,18,10,50.0,12,5,OF0,627,99.98405103668262,113.42264752791068,-69.15470494417863,1.0225199362041468,0.3120499658813099,3473.2136340669863,9.773405167464114
run_2605_cfg_869_seed_1_mrhof,1,12,18,10,50.0,12,10,MRHOF,627,99.96810207336524,110.3987240829346,-69.45454545454545,1.0142424242424242,0.1720188820409237,3473.566512413397,5.387631433492822
run_2606_cfg_869_seed_2_mrhof,2,12,18,10,50.0,12,10,MRHOF,627,100.0,109.1738437001595,-69.36363636363636,1.0188676236044658,0.1731929977606714,3473.563553630622,5.424404876555023
run_2607_cfg_869_seed_3_mrhof,3,12,18,10,50.0,12,10,MRHOF,627,100.0,110.11642743221692,-69.27272727272727,1.0154545454545456,0.1720640297713982,3473.5663986449767,5.389045412440191
run_2608_cfg_870_seed_1_of0,1,12,18,10,50.0,12,20,OF0,627,100.0,109.06698564593302,-68.03030303030303,1.0139553429027113,0.0942970319068582,3473.7623714755982,2.9533830889952157
run_2609_cfg_870_seed_2_of0,2,12,18,10,50.0,12,20,OF0,627,100.0,109.40829346092504,-70.04625199362042,1.015470494417863,0.0944701967038809,3473.7619351043063,2.95880656076555
run_2610_cfg_870_seed_3_of0,3,12,18,10,50.0,12,20,OF0,627,100.0,108.00318979266348,-67.7719298245614,1.0107496012759172,0.0940404465709729,3473.7630180746414,2.94534678660287
run_2611_cfg_871_seed_1_of0,1,12,18,10,50.0,16,5,OF0,855,99.90355555555554,156.94853801169592,-72.69005847953217,1.0624561403508772,0.4633895862583887,3472.832258172632,14.513362711578946
run_2612_cfg_871_seed_2_of0,2,12,18,10,50.0,16,5,OF0,855,99.90617543859648,158.81052631578947,-70.8327485380117,1.0609005847953217,0.4664369380260116,3472.82457882386,14.608806046315788
run_2613_cfg_871_seed_3_of0,3,12,18,10,50.0,16,5,OF0,855,99.89422222222224,158.73333333333332,-71.56374269005848,1.055438596491228,0.462432815330232,3472.834669395088,14.48339466105263
run_2614_cfg_872_seed_1_mrhof,1,12,18,10,50.0,16,10,MRHOF,855,99.953216374269,151.87251461988305,-71.68888888888888,1.0415204678362573,0.2492192931758838,3473.37196738807,7.805548176842104
run_2615_cfg_872_seed_2_mrhof,2,12,18,10,50.0,16,10,MRHOF,855,99.953216374269,149.55789473684212,-72.13333333333334,1.0295087719298246,0.2513442157126013,3473.366736050527,7.872101406315789
run_2616_cfg_872_seed_3_mrhof,3,12,18,10,50.0,16,10,MRHOF,855,100.0,149.6374269005848,-71.0,1.0310526315789472,0.2482009090051267,3473.3745337207024,7.773652328421052
run_2629_cfg_877_seed_1_mrhof,1,12,18,10,60.0,12,5,MRHOF,627,99.95215311004785,97.61084529505582,-73.45454545454545,1.0138915470494418,0.2543601449018208,3473.3590124248803,7.966559862200956
run_2630_cfg_877_seed_2_mrhof,2,12,18,10,60.0,12,5,MRHOF,627,99.98548644338118,97.2615629984051,-68.0909090909091,1.0145773524720894,0.2548035475282786,3473.3578950507176,7.980447226794258
run_2631_cfg_877_seed_3_mrhof,3,12,18,10,60.0,12,5,MRHOF,627,99.96810207336524,96.53429027113238,-64.45454545454545,1.0156937799043062,0.2548756394696302,3473.357713385646,7.982705064114832
run_2632_cfg_878_seed_1_of0,1,12,18,10,60.0,12,5,OF0,627,99.93620414673046,97.94736842105264,-70.4066985645933,1.0176076555023923,0.2552413184447253,3473.3567918775125,7.994158093779903
run_2633_cfg_878_seed_2_of0,2,12,18,10,60.0,12,5,OF0,627,99.98405103668262,97.38755980861244,-69.4688995215311,1.0155502392344498,0.2550191186879227,3473.357351823924,7.987198759808612
run_2634_cfg_878_seed_3_of0,3,12,18,10,60.0,12,5,OF0,627,99.96631578947368,96.9792663476874,-66.8341307814992,1.0156140350877192,0.2546925465178097,3473.358174782775,7.976970556937799
run_2635_cfg_879_seed_1_mrhof,1,12,18,10,60.0,12,20,MRHOF,627,100.0,93.30781499202553,-69.63636363636364,1.0097607655502392,0.0784575866189038,3473.8022868822973,2.4572916057416267
run_2636_cfg_879_seed_2_mrhof,2,12,18,10,60.0,12,20,MRHOF,627,100.0,93.42264752791068,-67.27272727272727,1.0149441786283893,0.0788140138447687,3473.801388685168,2.46845491291866
run_2637_cfg_879_seed_3_mrhof,3,12,18,10,60.0,12,20,MRHOF,627,100.0,92.58692185007976,-64.9090909090909,1.0123604465709728,0.0790129505582137,3473.8008873645936,2.4746856114832534
run_2638_cfg_880_seed_1_mrhof,1,12,18,10,60.0,16,5,MRHOF,855,99.85005847953217,126.3391812865497,-71.89941520467836,1.034093567251462,0.3509879240433887,3473.1155104561403,10.99294147368421
run_2639_cfg_880_seed_2_mrhof,2,12,18,10,60.0,16,5,MRHOF,855,99.90486549707605,126.5953216374269,-70.86666666666666,1.039204678362573,0.3528046736264749,3473.1109322105267,11.04984252631579
run_2640_cfg_880_seed_3_mrhof,3,12,18,10,60.0,16,5,MRHOF,855,99.90748538011697,126.43157894736842,-66.53333333333333,1.0330526315789474,0.3522053888337283,3473.112442402808,11.03107299368421
run_2641_cfg_881_seed_1_of0,1,12,18,10,60.0,16,5,OF0,855,99.9168187134503,126.23040935672516,-70.64912280701755,1.0311929824561403,0.3521395703889179,3473.1126082807023,11.029011368421052
run_2642_cfg_881_seed_2_of0,2,12,18,10,60.0,16,5,OF0,855,99.9191812865497,125.29005847953216,-69.46666666666667,1.0310994152046784,0.3513010207186285,3473.1147214259654,11.002747991578946
run_2643_cfg_881_seed_3_of0,3,12,18,10,60.0,16,5,OF0,855,99.94362573099416,126.52397660818714,-69.33801169590643,1.0367719298245617,0.3523986259630547,3473.111955458246,11.037125018947368
run_2644_cfg_882_seed_1_mrhof,1,12,18,10,60.0,16,10,MRHOF,855,99.93761403508772,120.74269005847954,-71.66666666666667,1.0145847953216374,0.1924963288678115,3473.514909254737,6.028984976842104
run_2645_cfg_882_seed_2_mrhof,2,12,18,10,60.0,16,10,MRHOF,855,100.0,121.49590643274854,-65.93333333333334,1.018315789473684,0.1934586947493844,3473.512484081404,6.059126416842105
run_2646_cfg_882_seed_3_mrhof,3,12,18,10,60.0,16,10,MRHOF,855,100.0,121.2140350877193,-65.4,1.0158947368421054,0.1927629300845148,3473.51423741193,6.037335023157894
run_2647_cfg_883_seed_1_of0,1,12,18,10,60.0,16,10,OF0,855,99.9766081871345,121.88421052631578,-72.52163742690058,1.0151228070175438,0.1931357786278786,3473.513297751579,6.049013658947368
run_2648_cfg_883_seed_2_of0,2,12,18,10,60.0,16,10,OF0,855,99.98050292397662,121.60818713450293,-69.89005847953216,1.0159298245614037,0.1936840070587658,3473.511916261053,6.066183612631579
run_2649_cfg_883_seed_3_of0,3,12,18,10,60.0,16,10,OF0,855,99.9766081871345,122.0842105263158,-65.26081871345029,1.0176023391812865,0.1933927480856815,3473.512650273685,6.057060884210525
run_2650_cfg_884_seed_1_mrhof,1,12,18,10,60.0,16,20,MRHOF,855,99.92201169590643,120.29239766081872,-69.26666666666667,1.0180818713450293,0.105454061795798,3473.734255752983,3.3028213557894737
run_2651_cfg_884_seed_2_mrhof,2,12,18,10,60.0,16,20,MRHOF,855,100.0,118.67602339181286,-70.26666666666667,1.024233918128655,0.1063032040974046,3473.7321159242106,3.329416370526315
run_2652_cfg_884_seed_3_mrhof,3,12,18,10,60.0,16,20,MRHOF,855,100.0,118.75555555555556,-68.53333333333333,1.0169473684210526,0.1052214580896686,3473.7348419256145,3.295536067368421
run_2653_cfg_885_seed_1_of0,1,12,18,10,60.0,16,20,OF0,855,99.96100584795322,120.17076023391812,-68.58362573099416,1.0196023391812865,0.1057756725371578,3473.733445305264,3.3128940631578945
run_2654_cfg_885_seed_2_of0,2,12,18,10,60.0,16,20,OF0,855,99.96100584795322,119.41169590643275,-67.59181286549708,1.0171461988304094,0.105833590641485,3473.7332993515797,3.3147080589473683
run_2655_cfg_885_seed_3_of0,3,12,18,10,60.0,16,20,OF0,855,100.0,119.07251461988304,-72.21520467836257,1.0192514619883042,0.1055807095516569,3473.73393661193,3.3067878231578947
run_2671_cfg_891_seed_1_mrhof,1,12,20,0,40.0,12,5,MRHOF,627,99.98405103668262,143.347687400319,-73.36363636363636,1.0512599681020731,0.4097134187563267,3472.967522212441,12.832223931100478
run_2672_cfg_891_seed_2_mrhof,2,12,20,0,40.0,12,5,MRHOF,627,99.96810207336524,140.86602870813397,-73.36363636363636,1.049170653907496,0.4068186552704845,3472.9751279119623,12.741561439234449
run_2673_cfg_891_seed_3_mrhof,3,12,20,0,40.0,12,5,MRHOF,627,99.96631578947368,141.4896331738437,-73.27272727272727,1.0474800637958532,0.4067277471496156,3472.97504609378,12.73871283444976
run_2674_cfg_892_seed_1_of0,1,12,20,0,40.0,12,5,OF0,627,99.8883572567783,140.8755980861244,-73.43221690590111,1.0361722488038276,0.4034898842989817,3472.9832055349284,12.637302637320571
run_2675_cfg_892_seed_2_of0,2,12,20,0,40.0,12,5,OF0,627,99.91846889952151,141.74162679425837,-73.37001594896331,1.0463317384370014,0.4063260820053261,3472.9760582736844,12.726132884210523
run_2676_cfg_892_seed_3_of0,3,12,20,0,40.0,12,5,OF0,627,99.87527910685806,142.18341307814993,-73.46092503987241,1.0424720893141943,0.4062559668071517,3472.9760585531103,12.723934989473683
run_2677_cfg_893_seed_1_mrhof,1,12,20,0,40.0,12,10,MRHOF,627,100.0,136.93460925039872,-73.27272727272727,1.0252312599681022,0.2195686017620265,3473.446687096651,6.8768889416267935
run_2678_cfg_893_seed_2_mrhof,2,12,20,0,40.0,12,10,MRHOF,627,100.0,135.9011164274322,-73.27272727272727,1.0235087719298246,0.2191882822248118,3473.447645527273,6.864977018181818
run_2679_cfg_893_seed_3_mrhof,3,12,20,0,40.0,12,10,MRHOF,627,100.0,135.01754385964912,-73.63636363636364,1.0219617224880382,0.2183035678707417,3473.449875023924,6.837267559808612
run_2680_cfg_894_seed_1_mrhof,1,12,20,0,40.0,12,20,MRHOF,627,99.94682615629984,134.34928229665073,-73.27272727272727,1.0248325358851675,0.1176151274761543,3473.7036098985645,3.683705546411483
run_2681_cfg_894_seed_2_mrhof,2,12,20,0,40.0,12,20,MRHOF,627,100.0,132.37161084529507,-73.27272727272727,1.0275438596491229,0.1166460804715899,3473.706051873685,3.653355284210526
run_2682_cfg_894_seed_3_mrhof,3,12,20,0,40.0,12,20,MRHOF,627,99.94682615629984,133.43859649122808,-73.63636363636364,1.0280701754385966,0.1173553849913072,3473.7042644287085,3.675570671770335
run_2683_cfg_895_seed_1_of0,1,12,20,0,40.0,12,20,OF0,627,100.0,134.2822966507177,-73.28389154704944,1.0186602870813397,0.1171370291189995,3473.7048146755983,3.668731888995216
run_2684_cfg_895_seed_2_of0,2,12,20,0,40.0,12,20,OF0,627,100.0,133.87878787878788,-73.27591706539074,1.0215151515151517,0.1173715211984915,3473.7042237550245,3.676076187559808
run_2685_cfg_895_seed_3_of0,3,12,20,0,40.0,12,20,OF0,627,99.89365231259968,135.0207336523126,-73.63636363636364,1.0284210526315791,0.1175655077086656,3473.703734920575,3.6821517014354064
run_2686_cfg_896_seed_1_mrhof,1,12,20,0,40.0,16,5,MRHOF,855,99.8484912280702,188.30409356725147,-76.7345029239766,1.1132748538011696,0.557329245057564,3472.5955302568423,17.45555252210526
run_2687_cfg_896_seed_2_mrhof,2,12,20,0,40.0,16,5,MRHOF,855,99.72916959064328,188.1438596491228,-77.0233918128655,1.0993450292397662,0.5535746227916438,3472.604991859649,17.337958315789475
run_2688_cfg_896_seed_3_mrhof,3,12,20,0,40.0,16,5,MRHOF,855,99.75702923976608,186.80701754385964,-76.6,1.1110409356725146,0.5525216070059197,3472.6076455522807,17.30497670736842
run_2689_cfg_897_seed_1_of0,1,12,20,0,40.0,16,5,OF0,855,99.67436257309942,192.23976608187132,-77.25146198830409,1.108187134502924,0.5690234670961501,3472.566353512983,17.821820446315787
run_2690_cfg_897_seed_2_of0,2,12,20,0,40.0,16,5,OF0,855,99.88409356725144,187.2888888888889,-76.62923976608187,1.0876374269005848,0.558076415905979,3472.5934175466678,17.47894886736842
