run_name,config_id,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,status,rows_added,error
run_0919_cfg_092_seed_9_of0,92,9,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0920_cfg_092_seed_10_of0,92,10,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0921_cfg_093_seed_1_mrhof,93,1,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0922_cfg_093_seed_2_mrhof,93,2,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0923_cfg_093_seed_3_mrhof,93,3,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0924_cfg_093_seed_4_mrhof,93,4,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0925_cfg_093_seed_5_mrhof,93,5,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0926_cfg_093_seed_6_mrhof,93,6,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0927_cfg_093_seed_7_mrhof,93,7,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0928_cfg_093_seed_8_mrhof,93,8,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0929_cfg_093_seed_9_mrhof,93,9,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0930_cfg_093_seed_10_mrhof,93,10,8,16,10,50.0,16,5,MRHOF,SUCCESS,855,
run_0931_cfg_094_seed_1_mrhof,94,1,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0932_cfg_094_seed_2_mrhof,94,2,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0933_cfg_094_seed_3_mrhof,94,3,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0934_cfg_094_seed_4_mrhof,94,4,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0935_cfg_094_seed_5_mrhof,94,5,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0936_cfg_094_seed_6_mrhof,94,6,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0937_cfg_094_seed_7_mrhof,94,7,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0938_cfg_094_seed_8_mrhof,94,8,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0939_cfg_094_seed_9_mrhof,94,9,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0940_cfg_094_seed_10_mrhof,94,10,8,16,10,50.0,16,10,MRHOF,SUCCESS,855,
run_0941_cfg_095_seed_1_mrhof,95,1,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0942_cfg_095_seed_2_mrhof,95,2,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0943_cfg_095_seed_3_mrhof,95,3,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0944_cfg_095_seed_4_mrhof,95,4,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0945_cfg_095_seed_5_mrhof,95,5,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0946_cfg_095_seed_6_mrhof,95,6,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0947_cfg_095_seed_7_mrhof,95,7,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0948_cfg_095_seed_8_mrhof,95,8,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0949_cfg_095_seed_9_mrhof,95,9,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0950_cfg_095_seed_10_mrhof,95,10,8,16,10,50.0,16,20,MRHOF,SUCCESS,855,
run_0951_cfg_096_seed_1_of0,96,1,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0952_cfg_096_seed_2_of0,96,2,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0953_cfg_096_seed_3_of0,96,3,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0954_cfg_096_seed_4_of0,96,4,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0955_cfg_096_seed_5_of0,96,5,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0956_cfg_096_seed_6_of0,96,6,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0957_cfg_096_seed_7_of0,96,7,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0958_cfg_096_seed_8_of0,96,8,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0959_cfg_096_seed_9_of0,96,9,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0960_cfg_096_seed_10_of0,96,10,8,16,10,50.0,16,20,OF0,SUCCESS,855,
run_0961_cfg_097_seed_1_of0,97,1,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0962_cfg_097_seed_2_of0,97,2,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0963_cfg_097_seed_3_of0,97,3,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0964_cfg_097_seed_4_of0,97,4,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0965_cfg_097_seed_5_of0,97,5,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0966_cfg_097_seed_6_of0,97,6,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0967_cfg_097_seed_7_of0,97,7,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0968_cfg_097_seed_8_of0,97,8,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0969_cfg_097_seed_9_of0,97,9,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0970_cfg_097_seed_10_of0,97,10,8,16,10,50.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0971_cfg_098_seed_1_mrhof,98,1,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0972_cfg_098_seed_2_mrhof,98,2,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0973_cfg_098_seed_3_mrhof,98,3,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0974_cfg_098_seed_4_mrhof,98,4,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0975_cfg_098_seed_5_mrhof,98,5,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0976_cfg_098_seed_6_mrhof,98,6,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0977_cfg_098_seed_7_mrhof,98,7,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0978_cfg_098_seed_8_mrhof,98,8,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0979_cfg_098_seed_9_mrhof,98,9,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0980_cfg_098_seed_10_mrhof,98,10,8,16,10,50.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0981_cfg_099_seed_1_of0,99,1,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0982_cfg_099_seed_2_of0,99,2,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0983_cfg_099_seed_3_of0,99,3,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0984_cfg_099_seed_4_of0,99,4,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0985_cfg_099_seed_5_of0,99,5,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0986_cfg_099_seed_6_of0,99,6,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0987_cfg_099_seed_7_of0,99,7,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0988_cfg_099_seed_8_of0,99,8,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0989_cfg_099_seed_9_of0,99,9,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0990_cfg_099_seed_10_of0,99,10,8,16,10,50.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0991_cfg_100_seed_1_mrhof,100,1,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0992_cfg_100_seed_2_mrhof,100,2,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0993_cfg_100_seed_3_mrhof,100,3,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0994_cfg_100_seed_4_mrhof,100,4,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0995_cfg_100_seed_5_mrhof,100,5,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0996_cfg_100_seed_6_mrhof,100,6,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0997_cfg_100_seed_7_mrhof,100,7,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0998_cfg_100_seed_8_mrhof,100,8,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0999_cfg_100_seed_9_mrhof,100,9,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1000_cfg_100_seed_10_mrhof,100,10,8,16,10,50.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1001_cfg_101_seed_1_of0,101,1,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1002_cfg_101_seed_2_of0,101,2,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1003_cfg_101_seed_3_of0,101,3,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1004_cfg_101_seed_4_of0,101,4,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1005_cfg_101_seed_5_of0,101,5,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1006_cfg_101_seed_6_of0,101,6,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1007_cfg_101_seed_7_of0,101,7,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1008_cfg_101_seed_8_of0,101,8,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1009_cfg_101_seed_9_of0,101,9,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1010_cfg_101_seed_10_of0,101,10,8,16,10,50.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1011_cfg_102_seed_1_mrhof,102,1,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1012_cfg_102_seed_2_mrhof,102,2,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1013_cfg_102_seed_3_mrhof,102,3,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1014_cfg_102_seed_4_mrhof,102,4,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1015_cfg_102_seed_5_mrhof,102,5,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1016_cfg_102_seed_6_mrhof,102,6,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1017_cfg_102_seed_7_mrhof,102,7,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1018_cfg_102_seed_8_mrhof,102,8,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1019_cfg_102_seed_9_mrhof,102,9,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1020_cfg_102_seed_10_mrhof,102,10,8,16,10,60.0,12,5,MRHOF,SUCCESS,627,
run_1021_cfg_103_seed_1_of0,103,1,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1022_cfg_103_seed_2_of0,103,2,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1023_cfg_103_seed_3_of0,103,3,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1024_cfg_103_seed_4_of0,103,4,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1025_cfg_103_seed_5_of0,103,5,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1026_cfg_103_seed_6_of0,103,6,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1027_cfg_103_seed_7_of0,103,7,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1028_cfg_103_seed_8_of0,103,8,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1029_cfg_103_seed_9_of0,103,9,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1030_cfg_103_seed_10_of0,103,10,8,16,10,60.0,12,5,OF0,SUCCESS,627,
run_1031_cfg_104_seed_1_mrhof,104,1,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1032_cfg_104_seed_2_mrhof,104,2,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1033_cfg_104_seed_3_mrhof,104,3,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1034_cfg_104_seed_4_mrhof,104,4,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1035_cfg_104_seed_5_mrhof,104,5,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1036_cfg_104_seed_6_mrhof,104,6,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1037_cfg_104_seed_7_mrhof,104,7,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1038_cfg_104_seed_8_mrhof,104,8,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1039_cfg_104_seed_9_mrhof,104,9,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1040_cfg_104_seed_10_mrhof,104,10,8,16,10,60.0,12,10,MRHOF,SUCCESS,627,
run_1041_cfg_105_seed_1_mrhof,105,1,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1042_cfg_105_seed_2_mrhof,105,2,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1043_cfg_105_seed_3_mrhof,105,3,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1044_cfg_105_seed_4_mrhof,105,4,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1045_cfg_105_seed_5_mrhof,105,5,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1046_cfg_105_seed_6_mrhof,105,6,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1047_cfg_105_seed_7_mrhof,105,7,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1048_cfg_105_seed_8_mrhof,105,8,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1049_cfg_105_seed_9_mrhof,105,9,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1050_cfg_105_seed_10_mrhof,105,10,8,16,10,60.0,12,20,MRHOF,SUCCESS,627,
run_1051_cfg_106_seed_1_mrhof,106,1,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1052_cfg_106_seed_2_mrhof,106,2,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1053_cfg_106_seed_3_mrhof,106,3,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1054_cfg_106_seed_4_mrhof,106,4,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1055_cfg_106_seed_5_mrhof,106,5,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1056_cfg_106_seed_6_mrhof,106,6,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1057_cfg_106_seed_7_mrhof,106,7,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1058_cfg_106_seed_8_mrhof,106,8,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1059_cfg_106_seed_9_mrhof,106,9,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1060_cfg_106_seed_10_mrhof,106,10,8,16,10,60.0,16,5,MRHOF,SUCCESS,855,
run_1061_cfg_107_seed_1_of0,107,1,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1062_cfg_107_seed_2_of0,107,2,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1063_cfg_107_seed_3_of0,107,3,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1064_cfg_107_seed_4_of0,107,4,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1065_cfg_107_seed_5_of0,107,5,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1066_cfg_107_seed_6_of0,107,6,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1067_cfg_107_seed_7_of0,107,7,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1068_cfg_107_seed_8_of0,107,8,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1069_cfg_107_seed_9_of0,107,9,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1070_cfg_107_seed_10_of0,107,10,8,16,10,60.0,16,5,OF0,SUCCESS,855,
run_1071_cfg_108_seed_1_of0,108,1,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1072_cfg_108_seed_2_of0,108,2,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1073_cfg_108_seed_3_of0,108,3,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1074_cfg_108_seed_4_of0,108,4,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1075_cfg_108_seed_5_of0,108,5,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1076_cfg_108_seed_6_of0,108,6,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1077_cfg_108_seed_7_of0,108,7,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1078_cfg_108_seed_8_of0,108,8,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1079_cfg_108_seed_9_of0,108,9,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1080_cfg_108_seed_10_of0,108,10,8,16,10,60.0,16,10,OF0,SUCCESS,855,
run_1081_cfg_109_seed_1_of0,109,1,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1082_cfg_109_seed_2_of0,109,2,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1083_cfg_109_seed_3_of0,109,3,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1084_cfg_109_seed_4_of0,109,4,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1085_cfg_109_seed_5_of0,109,5,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1086_cfg_109_seed_6_of0,109,6,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1087_cfg_109_seed_7_of0,109,7,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1088_cfg_109_seed_8_of0,109,8,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1089_cfg_109_seed_9_of0,109,9,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1090_cfg_109_seed_10_of0,109,10,8,16,10,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1091_cfg_110_seed_1_mrhof,110,1,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1092_cfg_110_seed_2_mrhof,110,2,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1093_cfg_110_seed_3_mrhof,110,3,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1094_cfg_110_seed_4_mrhof,110,4,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1095_cfg_110_seed_5_mrhof,110,5,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1096_cfg_110_seed_6_mrhof,110,6,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1097_cfg_110_seed_7_mrhof,110,7,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1098_cfg_110_seed_8_mrhof,110,8,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1099_cfg_110_seed_9_mrhof,110,9,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1100_cfg_110_seed_10_mrhof,110,10,8,16,10,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1101_cfg_111_seed_1_of0,111,1,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1102_cfg_111_seed_2_of0,111,2,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1103_cfg_111_seed_3_of0,111,3,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1104_cfg_111_seed_4_of0,111,4,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1105_cfg_111_seed_5_of0,111,5,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1106_cfg_111_seed_6_of0,111,6,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1107_cfg_111_seed_7_of0,111,7,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1108_cfg_111_seed_8_of0,111,8,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1109_cfg_111_seed_9_of0,111,9,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1110_cfg_111_seed_10_of0,111,10,8,16,10,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_1111_cfg_112_seed_1_of0,112,1,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1112_cfg_112_seed_2_of0,112,2,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1113_cfg_112_seed_3_of0,112,3,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1114_cfg_112_seed_4_of0,112,4,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1115_cfg_112_seed_5_of0,112,5,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1116_cfg_112_seed_6_of0,112,6,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1117_cfg_112_seed_7_of0,112,7,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1118_cfg_112_seed_8_of0,112,8,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1119_cfg_112_seed_9_of0,112,9,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1120_cfg_112_seed_10_of0,112,10,8,18,0,40.0,12,5,OF0,SUCCESS,627,
run_1121_cfg_113_seed_1_mrhof,113,1,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1122_cfg_113_seed_2_mrhof,113,2,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1123_cfg_113_seed_3_mrhof,113,3,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1124_cfg_113_seed_4_mrhof,113,4,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1125_cfg_113_seed_5_mrhof,113,5,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1126_cfg_113_seed_6_mrhof,113,6,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1127_cfg_113_seed_7_mrhof,113,7,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1128_cfg_113_seed_8_mrhof,113,8,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1129_cfg_113_seed_9_mrhof,113,9,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1130_cfg_113_seed_10_mrhof,113,10,8,18,0,40.0,12,10,MRHOF,SUCCESS,627,
run_1131_cfg_114_seed_1_of0,114,1,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1132_cfg_114_seed_2_of0,114,2,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1133_cfg_114_seed_3_of0,114,3,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1134_cfg_114_seed_4_of0,114,4,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1135_cfg_114_seed_5_of0,114,5,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1136_cfg_114_seed_6_of0,114,6,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1137_cfg_114_seed_7_of0,114,7,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1138_cfg_114_seed_8_of0,114,8,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1139_cfg_114_seed_9_of0,114,9,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1140_cfg_114_seed_10_of0,114,10,8,18,0,40.0,12,10,OF0,SUCCESS,627,
run_1141_cfg_115_seed_1_mrhof,115,1,8,18,0,40.0,12,20,MRHOF,SUCCESS,627,
